matchId,bowler,runs_conceded,balls_bowled,economy,wickets
598007,P Awana,20,12,10.0,0.0
598007,P Kumar,17,14,7.285714285714285,0.0
598007,PP Chawla,21,24,5.25,0.0
598007,R Ashwin,22,18,7.333333333333334,1.0
598007,R Sathish,15,6,15.0,0.0
598007,RA Jadeja,29,24,7.25,1.0
598007,RJ Harris,30,24,7.5,0.0
598008,JD Unadkat,34,24,8.5,0.0
598008,JH Kallis,28,25,6.720000000000001,0.0
598008,L Balaji,31,21,8.857142857142858,1.0
598008,M Muralitharan,29,25,6.959999999999999,0.0
598008,MC Henriques,23,24,5.75,2.0
598008,PJ Sangwan,31,13,14.307692307692307,0.0
598008,R Bhatia,9,6,9.0,0.0
598008,R McLaren,32,18,10.666666666666666,1.0
598008,R Vinay Kumar,36,24,9.0,2.0
598008,RP Singh,26,24,6.5,3.0
598008,SP Narine,17,24,4.25,0.0
598009,AB Dinda,21,18,7.0,0.0
598009,AD Mathews,27,24,6.75,0.0
598009,B Kumar,38,25,9.120000000000001,1.0
598009,Harmeet Singh (2),33,24,8.25,1.0
598009,JP Faulkner,16,24,4.0,2.0
598009,KK Cooper,26,24,6.5,0.0
598009,MR Marsh,10,6,10.0,0.0
598009,R Sharma,16,24,4.0,2.0
598009,S Sreesanth,37,17,13.058823529411764,0.0
598009,SK Trivedi,30,24,7.5,0.0
598009,Yuvraj Singh,26,24,6.5,2.0
598010,A Mishra,15,24,3.75,1.0
598010,Anand Rajan,19,24,4.75,1.0
598010,DW Steyn,10,24,2.5,2.0
598010,I Sharma,32,25,7.68,2.0
598010,IK Pathan,18,20,5.4,1.0
598010,J Botha,11,18,3.666666666666667,1.0
598010,M Morkel,26,25,6.24,2.0
598010,NLTC Perera,31,24,7.75,2.0
598010,S Kaul,8,12,4.0,0.0
598010,S Nadeem,17,24,4.25,2.0
598010,UT Yadav,32,18,10.666666666666666,0.0
598011,AB Dinda,61,25,14.64,0.0
598011,AD Mathews,29,24,7.25,0.0
598011,AJ Finch,11,12,5.5,1.0
598011,B Kumar,16,12,8.0,0.0
598011,Harbhajan Singh,20,18,6.666666666666667,1.0
598011,KA Pollard,18,18,6.0,1.0
598011,MG Johnson,32,24,8.0,3.0
598011,MR Marsh,23,12,11.5,1.0
598011,PP Ojha,18,12,9.0,1.0
598011,R Dhawan,27,24,6.75,0.0
598011,R Sharma,27,24,6.75,0.0
598011,SL Malinga,22,24,5.5,1.0
598011,Yuvraj Singh,13,12,6.5,1.0
598012,CH Morris,40,24,10.0,3.0
598012,DJ Bravo,28,24,7.0,1.0
598012,DP Nannes,29,25,6.959999999999999,1.0
598012,DT Christian,12,13,5.538461538461538,0.0
598012,J Syed Mohammad,14,18,4.666666666666667,2.0
598012,M Kartik,29,18,9.666666666666668,0.0
598012,MM Sharma,13,12,6.5,0.0
598012,R Ashwin,27,24,6.75,1.0
598012,R Rampaul,29,24,7.25,3.0
598012,R Vinay Kumar,35,24,8.75,1.0
598012,RA Jadeja,20,12,10.0,0.0
598012,RP Singh,39,25,9.36,0.0
598013,A Ashish Reddy,15,12,7.5,1.0
598013,A Mishra,28,18,9.333333333333334,0.0
598013,DW Steyn,28,24,7.0,0.0
598013,GH Vihari,14,6,14.0,0.0
598013,I Sharma,32,24,8.0,0.0
598013,JH Kallis,12,24,3.0,3.0
598013,KV Sharma,13,12,6.5,1.0
598013,L Balaji,30,24,7.5,0.0
598013,NLTC Perera,42,24,10.5,0.0
598013,R Bhatia,30,24,7.5,2.0
598013,SMSM Senanayake,17,24,4.25,1.0
598013,SP Narine,31,24,7.75,1.0
598014,A Chandila,14,18,4.666666666666667,0.0
598014,Azhar Mahmood,23,24,5.75,0.0
598014,JP Faulkner,30,23,7.826086956521739,2.0
598014,KK Cooper,28,18,9.333333333333334,2.0
598014,P Awana,35,24,8.75,1.0
598014,P Kumar,9,24,2.25,2.0
598014,PP Chawla,22,20,6.6000000000000005,1.0
598014,RJ Harris,28,24,7.0,0.0
598014,S Sreesanth,17,25,4.08,2.0
598014,SK Trivedi,21,24,5.25,2.0
598014,STR Binny,4,6,4.0,0.0
598015,AB Dinda,34,24,8.5,2.0
598015,AJ Finch,9,6,9.0,0.0
598015,AM Nayar,21,18,7.0,1.0
598015,B Kumar,11,24,2.75,2.0
598015,CH Morris,25,24,6.25,2.0
598015,DJ Bravo,34,24,8.5,2.0
598015,DP Nannes,41,24,10.25,0.0
598015,MR Marsh,34,24,8.5,2.0
598015,R Ashwin,24,24,6.0,0.0
598015,R Sharma,24,24,6.0,1.0
598015,RA Jadeja,27,24,6.75,1.0
598016,Azhar Mahmood,20,24,5.0,3.0
598016,DJ Hussey,14,6,14.0,0.0
598016,JH Kallis,24,24,6.0,3.0
598016,L Balaji,37,24,9.25,1.0
598016,MS Gony,16,24,4.0,1.0
598016,P Awana,39,24,9.75,2.0
598016,P Kumar,24,24,6.0,2.0
598016,PP Chawla,28,18,9.333333333333334,0.0
598016,R Bhatia,30,24,7.5,0.0
598016,SMSM Senanayake,28,24,7.0,2.0
598016,SP Narine,32,24,8.0,3.0
598017,A Nehra,30,24,7.5,1.0
598017,AB McDonald,17,12,8.5,1.0
598017,IK Pathan,39,24,9.75,0.0
598017,J Syed Mohammad,13,12,6.5,0.0
598017,JD Unadkat,22,24,5.5,2.0
598017,M Morkel,31,24,7.75,1.0
598017,R Rampaul,38,31,7.35483870967742,2.0
598017,R Vinay Kumar,21,24,5.25,1.0
598017,RP Singh,47,24,11.75,0.0
598017,S Nadeem,26,24,6.5,1.0
598017,UT Yadav,37,30,7.4,2.0
598018,A Mishra,19,24,4.75,4.0
598018,AB Dinda,23,24,5.75,1.0
598018,AD Mathews,29,24,7.25,0.0
598018,B Kumar,16,24,4.0,3.0
598018,DW Steyn,34,24,8.5,1.0
598018,I Sharma,22,24,5.5,1.0
598018,KV Sharma,13,18,4.333333333333333,1.0
598018,MR Marsh,25,24,6.25,1.0
598018,NLTC Perera,20,24,5.0,3.0
598018,R Sharma,21,24,5.25,2.0
598019,A Chandila,6,12,3.0,2.0
598019,AA Chavan,9,18,3.0,0.0
598019,Harbhajan Singh,25,24,6.25,1.0
598019,JP Faulkner,15,20,4.5,3.0
598019,KA Pollard,22,12,11.0,1.0
598019,KK Cooper,24,18,8.0,1.0
598019,MG Johnson,39,24,9.75,0.0
598019,PP Ojha,31,24,7.75,0.0
598019,R Dhawan,17,14,7.285714285714285,0.0
598019,SK Trivedi,17,24,4.25,1.0
598019,SL Malinga,30,24,7.5,0.0
598019,STR Binny,14,18,4.666666666666667,2.0
598020,AB Agarkar,27,24,6.75,0.0
598020,CH Morris,12,12,6.0,1.0
598020,DJ Bravo,8,9,5.333333333333333,1.0
598020,IK Pathan,30,24,7.5,1.0
598020,JA Morkel,12,18,4.0,1.0
598020,M Morkel,41,24,10.25,1.0
598020,MM Sharma,8,18,2.6666666666666665,3.0
598020,R Ashwin,18,24,4.5,2.0
598020,RA Jadeja,21,24,5.25,1.0
598020,S Nadeem,21,18,7.0,0.0
598020,UT Yadav,32,24,8.0,1.0
598020,V Sehwag,9,6,9.0,0.0
598021,A Mishra,29,24,7.25,2.0
598021,AD Mascarenhas,25,24,6.25,0.0
598021,Azhar Mahmood,35,23,9.130434782608695,1.0
598021,DW Steyn,14,24,3.5,1.0
598021,GH Vihari,2,6,2.0,0.0
598021,I Sharma,27,24,6.75,2.0
598021,KV Sharma,19,18,6.333333333333334,2.0
598021,MS Gony,24,24,6.0,2.0
598021,NLTC Perera,25,24,6.25,0.0
598021,P Kumar,12,18,4.0,1.0
598021,PP Chawla,25,24,6.25,1.0
598022,CH Morris,12,18,4.0,1.0
598022,DJ Bravo,14,12,7.0,1.0
598022,JA Morkel,35,24,8.75,0.0
598022,JH Kallis,32,24,8.0,1.0
598022,L Balaji,27,24,6.75,1.0
598022,MM Sharma,13,18,4.333333333333333,0.0
598022,R Ashwin,21,24,5.25,2.0
598022,R Bhatia,12,12,6.0,0.0
598022,RA Jadeja,20,24,5.0,3.0
598022,SMSM Senanayake,18,24,4.5,1.0
598022,SP Narine,20,24,5.0,1.0
598022,YK Pathan,9,7,7.714285714285715,1.0
598023,A Chandila,21,24,5.25,0.0
598023,JD Unadkat,32,24,8.0,1.0
598023,JP Faulkner,20,24,5.0,1.0
598023,M Kartik,35,24,8.75,1.0
598023,R Rampaul,19,22,5.181818181818182,2.0
598023,R Vinay Kumar,18,24,4.5,3.0
598023,RP Singh,13,24,3.25,3.0
598023,S Sreesanth,9,6,9.0,0.0
598023,SK Trivedi,24,23,6.260869565217391,0.0
598023,SR Watson,11,12,5.5,2.0
598023,SW Tait,22,18,7.333333333333334,0.0
598024,AB Agarkar,36,18,12.0,0.0
598024,AD Russell,13,6,13.0,0.0
598024,DR Smith,23,13,10.615384615384615,0.0
598024,Harbhajan Singh,30,18,10.0,0.0
598024,IK Pathan,24,24,6.0,0.0
598024,JJ Bumrah,35,20,10.5,0.0
598024,KA Pollard,11,6,11.0,0.0
598024,MM Patel,36,24,9.0,0.0
598024,RE van der Merwe,35,24,8.75,1.0
598024,S Nadeem,20,24,5.0,0.0
598024,SL Malinga,26,24,6.5,1.0
598024,UT Yadav,30,24,7.5,2.0
598025,AB Dinda,36,24,9.0,0.0
598025,Azhar Mahmood,42,24,10.5,2.0
598025,B Kumar,31,24,7.75,1.0
598025,BAW Mendis,38,24,9.5,1.0
598025,LJ Wright,35,17,12.352941176470587,0.0
598025,MS Gony,32,24,8.0,1.0
598025,P Awana,37,24,9.25,1.0
598025,P Kumar,33,24,8.25,0.0
598025,PP Chawla,33,24,8.25,0.0
598025,R Sharma,28,18,9.333333333333334,0.0
598025,Yuvraj Singh,15,12,7.5,1.0
598026,A Chandila,16,18,5.333333333333333,1.0
598026,CH Morris,31,18,10.333333333333334,0.0
598026,DJ Bravo,34,25,8.16,2.0
598026,JO Holder,28,24,7.0,0.0
598026,JP Faulkner,20,24,5.0,3.0
598026,KK Cooper,49,24,12.25,0.0
598026,MM Sharma,19,12,9.5,0.0
598026,R Ashwin,20,24,5.0,2.0
598026,R Shukla,24,12,12.0,0.0
598026,RA Jadeja,43,18,14.333333333333332,0.0
598026,SK Trivedi,30,18,10.0,0.0
598026,SR Watson,21,11,11.454545454545455,0.0
598026,STR Binny,19,12,9.5,0.0
598027,AB Dinda,46,25,11.040000000000001,2.0
598027,AG Murtaza,44,12,22.0,0.0
598027,AJ Finch,29,6,29.0,0.0
598027,B Kumar,22,24,5.5,0.0
598027,CH Gayle,5,6,5.0,2.0
598027,IC Pandey,32,13,14.76923076923077,0.0
598027,JD Unadkat,37,24,9.25,2.0
598027,LJ Wright,24,24,6.0,1.0
598027,M Kartik,23,18,7.666666666666666,1.0
598027,MR Marsh,55,18,18.333333333333332,1.0
598027,R Rampaul,20,24,5.0,2.0
598027,R Vinay Kumar,24,24,6.0,1.0
598027,RP Singh,20,24,5.0,1.0
598028,A Nehra,38,24,9.5,2.0
598028,Azhar Mahmood,40,24,10.0,0.0
598028,IK Pathan,26,24,6.5,1.0
598028,M Morkel,22,24,5.5,1.0
598028,P Awana,25,25,6.0,1.0
598028,P Kumar,19,24,4.75,1.0
598028,PP Chawla,44,24,11.0,2.0
598028,S Kaul,38,24,9.5,0.0
598028,Sandeep Sharma,23,24,5.75,3.0
598028,UT Yadav,38,24,9.5,0.0
598029,Harbhajan Singh,34,13,15.692307692307693,0.0
598029,Iqbal Abdulla,35,24,8.75,0.0
598029,KA Pollard,14,12,7.0,0.0
598029,L Balaji,24,24,6.0,0.0
598029,MG Johnson,25,24,6.25,2.0
598029,PP Ojha,21,24,5.25,2.0
598029,R Bhatia,32,23,8.347826086956522,1.0
598029,SL Malinga,25,24,6.25,2.0
598029,SMSM Senanayake,50,24,12.5,1.0
598029,SP Narine,17,24,4.25,3.0
598029,YS Chahal,34,24,8.5,0.0
598030,A Ashish Reddy,14,4,21.0,0.0
598030,A Mishra,26,24,6.5,3.0
598030,CH Morris,24,18,8.0,0.0
598030,DJ Bravo,37,24,9.25,2.0
598030,DJG Sammy,30,18,10.0,0.0
598030,DW Steyn,44,24,11.0,1.0
598030,I Sharma,32,25,7.68,1.0
598030,JO Holder,29,24,7.25,0.0
598030,KV Sharma,8,24,2.0,0.0
598030,MM Sharma,33,24,8.25,2.0
598030,R Ashwin,20,24,5.0,1.0
598030,RA Jadeja,8,6,8.0,0.0
598031,Azhar Mahmood,35,24,8.75,3.0
598031,BA Bhatt,20,18,6.666666666666667,0.0
598031,Harmeet Singh,23,21,6.571428571428572,1.0
598031,JH Kallis,14,24,3.5,2.0
598031,L Balaji,44,24,11.0,1.0
598031,P Kumar,27,24,6.75,0.0
598031,PP Chawla,33,24,8.25,0.0
598031,R Bhatia,17,12,8.5,1.0
598031,S Ladda,18,12,9.0,1.0
598031,SMSM Senanayake,29,24,7.25,0.0
598031,SP Narine,22,24,5.5,0.0
598032,A Chandila,13,18,4.333333333333333,2.0
598032,A Mishra,20,12,10.0,0.0
598032,DJG Sammy,17,18,5.666666666666666,0.0
598032,DW Steyn,14,24,3.5,1.0
598032,I Sharma,35,18,11.666666666666666,0.0
598032,JP Faulkner,20,24,5.0,5.0
598032,KK Cooper,38,24,9.5,1.0
598032,KV Sharma,24,11,13.09090909090909,0.0
598032,NLTC Perera,34,24,8.5,1.0
598032,SK Trivedi,24,18,8.0,0.0
598032,SR Watson,15,12,7.5,0.0
598032,STR Binny,23,24,5.75,1.0
598033,DR Smith,19,13,8.769230769230768,2.0
598033,DS Kulkarni,14,24,3.5,3.0
598033,Harbhajan Singh,21,24,5.25,2.0
598033,J Syed Mohammad,43,24,10.75,1.0
598033,JD Unadkat,32,24,8.0,0.0
598033,KA Pollard,19,12,9.5,0.0
598033,MG Johnson,27,24,6.75,0.0
598033,R Rampaul,35,24,8.75,1.0
598033,R Vinay Kumar,37,24,9.25,1.0
598033,RP Singh,38,24,9.5,1.0
598033,SL Malinga,25,24,6.25,0.0
598034,CH Morris,29,18,9.666666666666668,1.0
598034,DJ Bravo,34,24,8.5,1.0
598034,DP Nannes,41,25,9.84,0.0
598034,JH Kallis,50,24,12.5,0.0
598034,L Balaji,44,24,11.0,0.0
598034,MM Sharma,23,24,5.75,1.0
598034,Mohammed Shami,19,12,9.5,0.0
598034,R Ashwin,26,18,8.666666666666666,0.0
598034,R Bhatia,31,24,7.75,1.0
598034,RA Jadeja,13,12,6.5,0.0
598034,SP Narine,35,24,8.75,1.0
598034,YK Pathan,18,12,9.0,0.0
598035,A Nehra,26,24,6.5,0.0
598035,AB Dinda,31,24,7.75,3.0
598035,AM Nayar,14,12,7.0,1.0
598035,B Kumar,22,24,5.5,0.0
598035,IK Pathan,29,24,7.25,2.0
598035,KW Richardson,37,24,9.25,0.0
598035,LJ Wright,14,6,14.0,0.0
598035,M Morkel,35,24,8.75,0.0
598035,R Sharma,23,18,7.666666666666666,1.0
598035,S Nadeem,30,24,7.5,0.0
598035,UT Yadav,23,24,5.75,2.0
598035,Yuvraj Singh,9,12,4.5,0.0
598036,A Chandila,39,24,9.75,0.0
598036,JD Unadkat,30,18,10.0,0.0
598036,JP Faulkner,39,24,9.75,0.0
598036,M Kartik,32,18,10.666666666666666,0.0
598036,MC Henriques,5,12,2.5,1.0
598036,R Rampaul,28,24,7.0,2.0
598036,R Vinay Kumar,39,23,10.173913043478262,1.0
598036,RP Singh,34,24,8.5,1.0
598036,S Sreesanth,33,26,7.615384615384615,1.0
598036,SK Trivedi,20,18,6.666666666666667,1.0
598036,SR Watson,22,24,5.5,3.0
598036,STR Binny,8,6,8.0,0.0
598037,Azhar Mahmood,32,24,8.0,0.0
598037,DJ Hussey,31,12,15.5,0.0
598037,DS Kulkarni,42,25,10.08,2.0
598037,Harbhajan Singh,14,24,3.5,3.0
598037,KA Pollard,15,6,15.0,0.0
598037,MG Johnson,26,24,6.5,2.0
598037,MS Gony,41,25,9.84,1.0
598037,P Awana,15,24,3.75,0.0
598037,P Kumar,23,24,5.75,1.0
598037,PP Chawla,24,12,12.0,1.0
598037,PP Ojha,22,18,7.333333333333334,2.0
598037,SL Malinga,38,24,9.5,1.0
598038,AB Dinda,41,24,10.25,0.0
598038,AM Nayar,21,18,7.0,0.0
598038,B Kumar,24,24,6.0,0.0
598038,CH Morris,19,18,6.333333333333334,1.0
598038,DJ Bravo,17,24,4.25,1.0
598038,JA Morkel,20,18,6.666666666666667,0.0
598038,KW Richardson,35,24,8.75,1.0
598038,LJ Wright,12,6,12.0,1.0
598038,MM Sharma,20,24,5.0,3.0
598038,R Ashwin,20,12,10.0,0.0
598038,R Sharma,27,24,6.75,1.0
598038,RA Jadeja,25,25,6.0,1.0
598039,A Mishra,24,24,6.0,2.0
598039,DR Smith,15,6,15.0,0.0
598039,DS Kulkarni,12,12,6.0,1.0
598039,DW Steyn,25,24,6.25,0.0
598039,Harbhajan Singh,34,25,8.16,1.0
598039,I Sharma,14,25,3.3600000000000003,2.0
598039,KV Sharma,25,24,6.25,0.0
598039,MG Johnson,21,18,7.0,1.0
598039,NLTC Perera,34,25,8.16,0.0
598039,PP Ojha,18,24,4.5,0.0
598039,RG Sharma,4,6,4.0,0.0
598039,SL Malinga,23,18,7.666666666666666,0.0
598040,A Nehra,36,24,9.0,1.0
598040,B Lee,25,24,6.25,1.0
598040,IK Pathan,15,24,3.75,1.0
598040,JH Kallis,29,18,9.666666666666668,1.0
598040,L Balaji,35,24,8.75,1.0
598040,M Morkel,21,24,5.25,1.0
598040,R Bhatia,21,12,10.5,0.0
598040,S Nadeem,23,24,5.75,1.0
598040,SP Narine,14,24,3.5,0.0
598040,UT Yadav,34,24,8.5,2.0
598040,YK Pathan,11,5,13.200000000000001,0.0
598041,CH Morris,31,18,10.333333333333334,0.0
598041,DJ Bravo,34,24,8.5,3.0
598041,DJ Hussey,30,24,7.5,0.0
598041,JA Morkel,20,24,5.0,0.0
598041,MM Sharma,31,24,7.75,2.0
598041,MS Gony,29,12,14.5,0.0
598041,P Awana,28,24,7.0,2.0
598041,P Kumar,38,24,9.5,0.0
598041,PP Chawla,32,24,8.0,1.0
598041,R Ashwin,33,24,8.25,1.0
598041,R Sathish,26,12,13.0,0.0
598041,SK Raina,19,6,19.0,0.0
598042,AB Dinda,52,24,13.0,2.0
598042,AD Mathews,13,12,6.5,0.0
598042,B Kumar,19,18,6.333333333333334,0.0
598042,BAW Mendis,25,24,6.25,0.0
598042,CH Gayle,5,6,5.0,1.0
598042,M Kartik,29,24,7.25,2.0
598042,M Muralitharan,31,18,10.333333333333334,0.0
598042,MC Henriques,44,24,11.0,1.0
598042,R Sharma,36,24,9.0,0.0
598042,R Vinay Kumar,30,24,7.5,3.0
598042,RP Singh,25,24,6.25,1.0
598042,TL Suman,15,12,7.5,1.0
598042,Yuvraj Singh,15,6,15.0,0.0
598043,AA Chavan,27,18,9.0,1.0
598043,GB Hogg,29,20,8.7,0.0
598043,Iqbal Abdulla,22,18,7.333333333333334,1.0
598043,JH Kallis,23,19,7.2631578947368425,1.0
598043,JP Faulkner,16,24,4.0,0.0
598043,R Bhatia,21,24,5.25,1.0
598043,S Narwal,15,12,7.5,0.0
598043,SK Trivedi,23,18,7.666666666666666,0.0
598043,SMSM Senanayake,24,24,6.0,2.0
598043,SP Narine,20,24,5.0,1.0
598043,SR Watson,20,18,6.666666666666667,1.0
598043,STR Binny,8,6,8.0,0.0
598044,A Mishra,16,24,4.0,1.0
598044,A Nehra,13,12,6.5,1.0
598044,BMAJ Mendis,16,18,5.333333333333333,1.0
598044,DJG Sammy,10,18,3.3333333333333335,2.0
598044,DW Steyn,21,24,5.25,2.0
598044,I Sharma,8,18,2.6666666666666665,1.0
598044,IK Pathan,6,6,6.0,0.0
598044,J Botha,10,18,3.3333333333333335,2.0
598044,KV Sharma,9,12,4.5,1.0
598044,NLTC Perera,10,20,3.0,2.0
598044,S Nadeem,7,12,3.5,0.0
598044,UT Yadav,26,17,9.176470588235293,0.0
598045,Azhar Mahmood,23,25,5.5200000000000005,2.0
598045,JD Unadkat,34,24,8.5,1.0
598045,M Muralitharan,44,24,11.0,1.0
598045,MC Henriques,28,13,12.923076923076923,0.0
598045,MS Gony,44,24,11.0,0.0
598045,P Awana,38,25,9.120000000000001,3.0
598045,PP Chawla,27,24,6.75,0.0
598045,R Vinay Kumar,34,24,8.5,0.0
598045,Sandeep Sharma,35,25,8.399999999999999,0.0
598045,Z Khan,28,24,7.0,1.0
598046,B Laughlin,46,24,11.5,0.0
598046,CH Morris,12,18,4.0,0.0
598046,DJ Bravo,18,18,6.0,1.0
598046,Harbhajan Singh,13,24,3.25,1.0
598046,MG Johnson,21,18,7.0,3.0
598046,MM Sharma,19,24,4.75,0.0
598046,P Suyal,20,18,6.666666666666667,1.0
598046,PP Ojha,10,14,4.285714285714286,3.0
598046,R Ashwin,11,12,5.5,1.0
598046,RA Jadeja,29,24,7.25,3.0
598046,SL Malinga,6,18,2.0,2.0
598047,A Chandila,23,12,11.5,0.0
598047,AD Mathews,34,18,11.333333333333332,1.0
598047,B Kumar,37,24,9.25,1.0
598047,JP Faulkner,33,24,8.25,1.0
598047,K Upadhyay,28,18,9.333333333333334,0.0
598047,KK Cooper,33,24,8.25,1.0
598047,R Sharma,37,24,9.25,0.0
598047,SK Trivedi,32,24,8.0,1.0
598047,SR Watson,28,24,7.0,0.0
598047,STR Binny,18,12,9.0,0.0
598047,WD Parnell,27,23,7.043478260869566,3.0
598047,Yuvraj Singh,16,12,8.0,0.0
598048,A Ashish Reddy,12,6,12.0,0.0
598048,A Mishra,40,24,10.0,0.0
598048,CL White,14,6,14.0,1.0
598048,DW Steyn,16,24,4.0,0.0
598048,GH Vihari,12,6,12.0,0.0
598048,I Sharma,30,22,8.181818181818182,1.0
598048,JD Unadkat,29,24,7.25,0.0
598048,M Kartik,20,18,6.666666666666667,1.0
598048,M Muralitharan,23,24,5.75,1.0
598048,MC Henriques,18,6,18.0,0.0
598048,NLTC Perera,33,18,11.0,1.0
598048,R Vinay Kumar,41,25,9.84,1.0
598048,RP Singh,25,24,6.25,3.0
598049,AB Agarkar,22,12,11.0,0.0
598049,BJ Rohrer,11,6,11.0,0.0
598049,JP Faulkner,37,24,9.25,1.0
598049,M Morkel,40,24,10.0,0.0
598049,P Negi,26,24,6.5,0.0
598049,PV Tambe,30,24,7.5,0.0
598049,S Kaul,23,23,6.0,1.0
598049,SK Trivedi,21,24,5.25,1.0
598049,SR Watson,21,18,7.0,1.0
598049,STR Binny,3,12,1.5,1.0
598049,SW Tait,35,18,11.666666666666666,0.0
598049,UT Yadav,22,18,7.333333333333334,0.0
598050,AN Ahmed,18,18,6.0,1.0
598050,Harbhajan Singh,27,24,6.75,3.0
598050,Iqbal Abdulla,30,24,7.5,1.0
598050,JH Kallis,20,18,6.666666666666667,0.0
598050,L Balaji,5,18,1.6666666666666667,0.0
598050,MG Johnson,13,24,3.25,2.0
598050,PP Ojha,23,24,5.75,2.0
598050,R Bhatia,22,12,11.0,1.0
598050,R McLaren,54,24,13.5,2.0
598050,SL Malinga,15,20,4.5,1.0
598050,SP Narine,28,24,7.0,0.0
598051,A Mishra,40,25,9.600000000000001,0.0
598051,CH Morris,23,12,11.5,1.0
598051,DJ Bravo,25,24,6.25,1.0
598051,DJG Sammy,31,13,14.307692307692307,0.0
598051,DW Steyn,17,24,4.25,0.0
598051,I Sharma,63,24,15.75,0.0
598051,JO Holder,27,18,9.0,0.0
598051,KV Sharma,18,12,9.0,0.0
598051,MM Sharma,27,24,6.75,2.0
598051,NLTC Perera,44,25,10.56,3.0
598051,R Ashwin,22,24,5.5,1.0
598051,RA Jadeja,14,12,7.0,0.0
598051,SK Raina,4,6,4.0,1.0
598052,A Chandila,24,24,6.0,1.0
598052,Bipul Sharma,21,24,5.25,1.0
598052,JP Faulkner,36,24,9.0,1.0
598052,KK Cooper,21,24,5.25,3.0
598052,MS Gony,22,12,11.0,0.0
598052,P Awana,37,24,9.25,0.0
598052,P Kumar,24,24,6.0,0.0
598052,PP Chawla,27,24,6.75,1.0
598052,R Sathish,10,6,10.0,0.0
598052,S Sreesanth,18,12,9.0,0.0
598052,SK Trivedi,18,12,9.0,0.0
598052,SR Watson,19,24,4.75,1.0
598053,AD Mathews,31,24,7.75,0.0
598053,B Kumar,24,24,6.0,3.0
598053,Iqbal Abdulla,26,24,6.5,2.0
598053,JH Kallis,26,25,6.24,2.0
598053,K Upadhyay,18,12,9.0,0.0
598053,L Balaji,16,21,4.571428571428571,3.0
598053,MR Marsh,7,12,3.5,2.0
598053,Parvez Rasool,23,24,5.75,1.0
598053,R Bhatia,19,18,6.333333333333334,1.0
598053,RN ten Doeschate,3,6,3.0,0.0
598053,SP Narine,12,24,3.0,2.0
598053,WD Parnell,38,24,9.5,0.0
598054,CH Gayle,8,6,8.0,0.0
598054,IK Pathan,23,24,5.75,1.0
598054,J Syed Mohammad,19,6,19.0,0.0
598054,JD Unadkat,24,24,6.0,5.0
598054,M Kartik,21,24,5.25,0.0
598054,M Morkel,34,25,8.16,0.0
598054,MC Henriques,21,12,10.5,1.0
598054,R Rampaul,33,25,7.92,0.0
598054,R Vinay Kumar,42,24,10.5,1.0
598054,S Kaul,36,24,9.0,1.0
598054,S Nadeem,21,24,5.25,1.0
598054,UT Yadav,64,24,16.0,0.0
598055,AB Dinda,35,24,8.75,2.0
598055,AN Ahmed,27,24,6.75,2.0
598055,B Kumar,9,12,4.5,0.0
598055,BAW Mendis,15,24,3.75,1.0
598055,GJ Maxwell,5,6,5.0,0.0
598055,Harbhajan Singh,14,24,3.5,1.0
598055,KW Richardson,27,23,7.043478260869566,1.0
598055,MG Johnson,8,24,2.0,2.0
598055,PP Ojha,28,18,9.333333333333334,0.0
598055,Parvez Rasool,5,6,5.0,0.0
598055,SL Malinga,26,25,6.24,2.0
598055,Yuvraj Singh,21,24,5.25,1.0
598056,A Mishra,20,12,10.0,0.0
598056,DJG Sammy,22,24,5.5,4.0
598056,DW Steyn,19,24,4.75,2.0
598056,GH Vihari,4,12,2.0,0.0
598056,Harmeet Singh,39,24,9.75,1.0
598056,I Sharma,22,18,7.333333333333334,0.0
598056,KV Sharma,6,6,6.0,0.0
598056,NLTC Perera,19,24,4.75,1.0
598056,P Awana,35,24,8.75,1.0
598056,P Kumar,31,24,7.75,0.0
598056,PP Chawla,20,24,5.0,1.0
598056,Sandeep Sharma,21,24,5.25,3.0
598057,A Mithun,36,24,9.0,1.0
598057,JD Unadkat,27,24,6.75,0.0
598057,JH Kallis,17,24,4.25,2.0
598057,L Balaji,21,24,5.25,2.0
598057,M Kartik,17,24,4.25,1.0
598057,R Bhatia,14,12,7.0,0.0
598057,R Rampaul,15,24,3.75,1.0
598057,R Vinay Kumar,16,20,4.800000000000001,2.0
598057,RN ten Doeschate,14,6,14.0,0.0
598057,SMSM Senanayake,18,24,4.5,1.0
598057,SP Narine,22,24,5.5,4.0
598057,YK Pathan,6,6,6.0,0.0
598058,CH Morris,36,24,9.0,1.0
598058,DJ Bravo,35,18,11.666666666666666,1.0
598058,JO Holder,20,24,5.0,2.0
598058,JP Faulkner,23,24,5.75,0.0
598058,KK Cooper,32,24,8.0,2.0
598058,MM Sharma,21,24,5.25,1.0
598058,R Ashwin,22,6,22.0,0.0
598058,RA Jadeja,9,7,7.714285714285715,0.0
598058,SK Trivedi,21,12,10.5,0.0
598058,SR Watson,22,24,5.5,0.0
598058,STR Binny,16,18,5.333333333333333,1.0
598058,VS Malik,19,18,6.333333333333334,0.0
598059,A Nehra,28,18,9.333333333333334,1.0
598059,AB Agarkar,4,6,4.0,0.0
598059,BA Bhatt,11,12,5.5,1.0
598059,DJ Hussey,14,24,3.5,0.0
598059,Harmeet Singh,22,24,5.5,3.0
598059,IK Pathan,24,12,12.0,1.0
